event_id,lead_id,event_time,event_type,purpose,project_id,project_name,payload_summary,source_package
EV-0118-03,L-0118,2026-06-10T17:02:00.000Z,slots_captured,rent,b0b8dd4b_0ad1_e811_a2b8_00155d119707,Al Fazzan,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0118-04,L-0118,2026-06-10T17:03:00.000Z,recommendation_generated,rent,b0b8dd4b_0ad1_e811_a2b8_00155d119707,Al Fazzan,Recommended Al Fazzan using validated v3 project_id b0b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0118-05,L-0118,2026-06-10T17:04:00.000Z,lead_scored,rent,b0b8dd4b_0ad1_e811_a2b8_00155d119707,Al Fazzan,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0118-06,L-0118,2026-06-10T17:05:00.000Z,sales_handoff_created,rent,b0b8dd4b_0ad1_e811_a2b8_00155d119707,Al Fazzan,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0119-01,L-0119,2026-06-10T14:00:00.000Z,session_started,invest,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0119-02,L-0119,2026-06-10T14:01:00.000Z,intent_detected,invest,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0119-03,L-0119,2026-06-10T14:02:00.000Z,slots_captured,invest,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0119-04,L-0119,2026-06-10T14:03:00.000Z,recommendation_generated,invest,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,Recommended Al Gharoub using validated v3 project_id f4502104_adbf_ec11_a2bf_00155d119927,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0119-05,L-0119,2026-06-10T14:04:00.000Z,lead_scored,invest,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0119-06,L-0119,2026-06-10T14:05:00.000Z,sales_handoff_created,invest,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0120-01,L-0120,2026-06-10T11:00:00.000Z,session_started,commercial,76b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 1,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0120-02,L-0120,2026-06-10T11:01:00.000Z,intent_detected,commercial,76b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 1,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0120-03,L-0120,2026-06-10T11:02:00.000Z,slots_captured,commercial,76b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 1,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0120-04,L-0120,2026-06-10T11:03:00.000Z,recommendation_generated,commercial,76b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 1,Recommended Al Humaidia Villa 1 using validated v3 project_id 76b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0120-05,L-0120,2026-06-10T11:04:00.000Z,lead_scored,commercial,76b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 1,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0120-06,L-0120,2026-06-10T11:05:00.000Z,sales_handoff_created,commercial,76b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 1,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0121-01,L-0121,2026-06-10T08:00:00.000Z,session_started,buy,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0121-02,L-0121,2026-06-10T08:01:00.000Z,intent_detected,buy,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0121-03,L-0121,2026-06-10T08:02:00.000Z,slots_captured,buy,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0121-04,L-0121,2026-06-10T08:03:00.000Z,recommendation_generated,buy,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,Recommended Al Humaidia Villa 2 using validated v3 project_id 78b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0121-05,L-0121,2026-06-10T08:04:00.000Z,lead_scored,buy,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0121-06,L-0121,2026-06-10T08:05:00.000Z,sales_handoff_created,buy,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0122-01,L-0122,2026-06-10T05:00:00.000Z,session_started,rent,e8b7dd4b_0ad1_e811_a2b8_00155d119707,Al Itihad,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0122-02,L-0122,2026-06-10T05:01:00.000Z,intent_detected,rent,e8b7dd4b_0ad1_e811_a2b8_00155d119707,Al Itihad,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0122-03,L-0122,2026-06-10T05:02:00.000Z,slots_captured,rent,e8b7dd4b_0ad1_e811_a2b8_00155d119707,Al Itihad,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0122-04,L-0122,2026-06-10T05:03:00.000Z,recommendation_generated,rent,e8b7dd4b_0ad1_e811_a2b8_00155d119707,Al Itihad,Recommended Al Itihad using validated v3 project_id e8b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0122-05,L-0122,2026-06-10T05:04:00.000Z,lead_scored,rent,e8b7dd4b_0ad1_e811_a2b8_00155d119707,Al Itihad,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0122-06,L-0122,2026-06-10T05:05:00.000Z,sales_handoff_created,rent,e8b7dd4b_0ad1_e811_a2b8_00155d119707,Al Itihad,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0123-01,L-0123,2026-06-10T02:00:00.000Z,session_started,invest,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0123-02,L-0123,2026-06-10T02:01:00.000Z,intent_detected,invest,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0123-03,L-0123,2026-06-10T02:02:00.000Z,slots_captured,invest,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0123-04,L-0123,2026-06-10T02:03:00.000Z,recommendation_generated,invest,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,Recommended Al Johara using validated v3 project_id a6b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0123-05,L-0123,2026-06-10T02:04:00.000Z,lead_scored,invest,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0123-06,L-0123,2026-06-10T02:05:00.000Z,sales_handoff_created,invest,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0124-01,L-0124,2026-06-09T23:00:00.000Z,session_started,commercial,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0124-02,L-0124,2026-06-09T23:01:00.000Z,intent_detected,commercial,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0124-03,L-0124,2026-06-09T23:02:00.000Z,slots_captured,commercial,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0124-04,L-0124,2026-06-09T23:03:00.000Z,recommendation_generated,commercial,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,Recommended Al Jurf 1 using validated v3 project_id 24b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0124-05,L-0124,2026-06-09T23:04:00.000Z,lead_scored,commercial,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0124-06,L-0124,2026-06-09T23:05:00.000Z,sales_handoff_created,commercial,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0125-01,L-0125,2026-06-09T20:00:00.000Z,session_started,buy,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0125-02,L-0125,2026-06-09T20:01:00.000Z,intent_detected,buy,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0125-03,L-0125,2026-06-09T20:02:00.000Z,slots_captured,buy,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0125-04,L-0125,2026-06-09T20:03:00.000Z,recommendation_generated,buy,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,Recommended Al Jurf 2 using validated v3 project_id 26b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0125-05,L-0125,2026-06-09T20:04:00.000Z,lead_scored,buy,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0125-06,L-0125,2026-06-09T20:05:00.000Z,sales_handoff_created,buy,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0126-01,L-0126,2026-06-09T17:00:00.000Z,session_started,rent,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0126-02,L-0126,2026-06-09T17:01:00.000Z,intent_detected,rent,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0126-03,L-0126,2026-06-09T17:02:00.000Z,slots_captured,rent,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0126-04,L-0126,2026-06-09T17:03:00.000Z,recommendation_generated,rent,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,Recommended Al Jurf 3 using validated v3 project_id 22b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0126-05,L-0126,2026-06-09T17:04:00.000Z,lead_scored,rent,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0126-06,L-0126,2026-06-09T17:05:00.000Z,sales_handoff_created,rent,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0127-01,L-0127,2026-06-09T14:00:00.000Z,session_started,invest,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0127-02,L-0127,2026-06-09T14:01:00.000Z,intent_detected,invest,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0127-03,L-0127,2026-06-09T14:02:00.000Z,slots_captured,invest,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0127-04,L-0127,2026-06-09T14:03:00.000Z,recommendation_generated,invest,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,Recommended Al Jurf Complex using validated v3 project_id 2ab8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0127-05,L-0127,2026-06-09T14:04:00.000Z,lead_scored,invest,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0127-06,L-0127,2026-06-09T14:05:00.000Z,sales_handoff_created,invest,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0128-01,L-0128,2026-06-09T11:00:00.000Z,session_started,commercial,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0128-02,L-0128,2026-06-09T11:01:00.000Z,intent_detected,commercial,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0128-03,L-0128,2026-06-09T11:02:00.000Z,slots_captured,commercial,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0128-04,L-0128,2026-06-09T11:03:00.000Z,recommendation_generated,commercial,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,Recommended Al Jurf Residential Villas using validated v3 project_id 20b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0128-05,L-0128,2026-06-09T11:04:00.000Z,lead_scored,commercial,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0128-06,L-0128,2026-06-09T11:05:00.000Z,sales_handoff_created,commercial,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0129-01,L-0129,2026-06-09T08:00:00.000Z,session_started,buy,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0129-02,L-0129,2026-06-09T08:01:00.000Z,intent_detected,buy,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0129-03,L-0129,2026-06-09T08:02:00.000Z,slots_captured,buy,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0129-04,L-0129,2026-06-09T08:03:00.000Z,recommendation_generated,buy,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,Recommended Al Jurf Villas using validated v3 project_id 1cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0129-05,L-0129,2026-06-09T08:04:00.000Z,lead_scored,buy,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0129-06,L-0129,2026-06-09T08:05:00.000Z,sales_handoff_created,buy,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0130-01,L-0130,2026-06-09T05:00:00.000Z,session_started,rent,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0130-02,L-0130,2026-06-09T05:01:00.000Z,intent_detected,rent,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0130-03,L-0130,2026-06-09T05:02:00.000Z,slots_captured,rent,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0130-04,L-0130,2026-06-09T05:03:00.000Z,recommendation_generated,rent,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,Recommended Al Jurf Villas 2 using validated v3 project_id 1eb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0130-05,L-0130,2026-06-09T05:04:00.000Z,lead_scored,rent,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0130-06,L-0130,2026-06-09T05:05:00.000Z,sales_handoff_created,rent,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0131-01,L-0131,2026-06-09T02:00:00.000Z,session_started,invest,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0131-02,L-0131,2026-06-09T02:01:00.000Z,intent_detected,invest,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0131-03,L-0131,2026-06-09T02:02:00.000Z,slots_captured,invest,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0131-04,L-0131,2026-06-09T02:03:00.000Z,recommendation_generated,invest,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,Recommended Al Karama using validated v3 project_id 8aed16b5_4982_ec11_a2bf_00155d119927,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0131-05,L-0131,2026-06-09T02:04:00.000Z,lead_scored,invest,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0131-06,L-0131,2026-06-09T02:05:00.000Z,sales_handoff_created,invest,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0132-01,L-0132,2026-06-08T23:00:00.000Z,session_started,commercial,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0132-02,L-0132,2026-06-08T23:01:00.000Z,intent_detected,commercial,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0132-03,L-0132,2026-06-08T23:02:00.000Z,slots_captured,commercial,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0132-04,L-0132,2026-06-08T23:03:00.000Z,recommendation_generated,commercial,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,Recommended Al Khor Villas & Shops using validated v3 project_id 44b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0132-05,L-0132,2026-06-08T23:04:00.000Z,lead_scored,commercial,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0132-06,L-0132,2026-06-08T23:05:00.000Z,sales_handoff_created,commercial,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0133-01,L-0133,2026-06-08T20:00:00.000Z,session_started,buy,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0133-02,L-0133,2026-06-08T20:01:00.000Z,intent_detected,buy,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0133-03,L-0133,2026-06-08T20:02:00.000Z,slots_captured,buy,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0133-04,L-0133,2026-06-08T20:03:00.000Z,recommendation_generated,buy,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,Recommended Al Madina Tower using validated v3 project_id 9cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0133-05,L-0133,2026-06-08T20:04:00.000Z,lead_scored,buy,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0133-06,L-0133,2026-06-08T20:05:00.000Z,sales_handoff_created,buy,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0134-01,L-0134,2026-06-08T17:00:00.000Z,session_started,rent,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0134-02,L-0134,2026-06-08T17:01:00.000Z,intent_detected,rent,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0134-03,L-0134,2026-06-08T17:02:00.000Z,slots_captured,rent,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0134-04,L-0134,2026-06-08T17:03:00.000Z,recommendation_generated,rent,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,Recommended Al Manama Buildings using validated v3 project_id 7cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0134-05,L-0134,2026-06-08T17:04:00.000Z,lead_scored,rent,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0134-06,L-0134,2026-06-08T17:05:00.000Z,sales_handoff_created,rent,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0135-01,L-0135,2026-06-08T14:00:00.000Z,session_started,invest,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0135-02,L-0135,2026-06-08T14:01:00.000Z,intent_detected,invest,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0135-03,L-0135,2026-06-08T14:02:00.000Z,slots_captured,invest,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0135-04,L-0135,2026-06-08T14:03:00.000Z,recommendation_generated,invest,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,Recommended Al Manama Old Clinic using validated v3 project_id 48b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0135-05,L-0135,2026-06-08T14:04:00.000Z,lead_scored,invest,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0135-06,L-0135,2026-06-08T14:05:00.000Z,sales_handoff_created,invest,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0136-01,L-0136,2026-06-08T11:00:00.000Z,session_started,commercial,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0136-02,L-0136,2026-06-08T11:01:00.000Z,intent_detected,commercial,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0136-03,L-0136,2026-06-08T11:02:00.000Z,slots_captured,commercial,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0136-04,L-0136,2026-06-08T11:03:00.000Z,recommendation_generated,commercial,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,Recommended Al Manara using validated v3 project_id 0ab8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0136-05,L-0136,2026-06-08T11:04:00.000Z,lead_scored,commercial,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0136-06,L-0136,2026-06-08T11:05:00.000Z,sales_handoff_created,commercial,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0137-01,L-0137,2026-06-08T08:00:00.000Z,session_started,buy,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0137-02,L-0137,2026-06-08T08:01:00.000Z,intent_detected,buy,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0137-03,L-0137,2026-06-08T08:02:00.000Z,slots_captured,buy,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0137-04,L-0137,2026-06-08T08:03:00.000Z,recommendation_generated,buy,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,Recommended Al Monaliza using validated v3 project_id 12b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0137-05,L-0137,2026-06-08T08:04:00.000Z,lead_scored,buy,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0137-06,L-0137,2026-06-08T08:05:00.000Z,sales_handoff_created,buy,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
