audit_id,entity_id,field_name,field_value,source_url,evidence_snippet,capture_timestamp
audit_6c1c103f_f0f0_ea11_a2c4_00155d119619_email_11,6c1c103f_f0f0_ea11_a2c4_00155d119619,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al-Khour%20Tower%20C&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_6c1c103f_f0f0_ea11_a2c4_00155d119619_whatsapp_12,6c1c103f_f0f0_ea11_a2c4_00155d119619,whatsapp,971543087732,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al-Khour%20Tower%20C&pageNumber=1&pageSize=100,whatsapp: 971543087732,2026-06-24T09:31:12.532Z
audit_6c1c103f_f0f0_ea11_a2c4_00155d119619_primary_image_url_13,6c1c103f_f0f0_ea11_a2c4_00155d119619,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939297/Aqaar/Main%20Portal/community/images/Al_Khour_Tower_C/2704%20-1-1727939297.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al-Khour%20Tower%20C&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939297/Aqaar/Main%20Portal/community/images/Al_Khour_Tower_C/2704%20-1-1727939297.jpg,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,eeb7dd4b_0ad1_e811_a2b8_00155d119707,project_name,AL-Khour Towers,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,project_name: AL-Khour Towers,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_developer_2,eeb7dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,eeb7dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-6,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,project_code: PRJ-6,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,eeb7dd4b_0ad1_e811_a2b8_00155d119707,project_for,Sales,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,project_for: Sales,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,eeb7dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,100% Sold out,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,sales_status_text: 100% Sold out,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,eeb7dd4b_0ad1_e811_a2b8_00155d119707,start_price,195000,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,start_price: 195000,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,eeb7dd4b_0ad1_e811_a2b8_00155d119707,project_description,"AL-Khour Towers is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,"project_description: AL-Khour Towers is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. Th",2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_telephone_8,eeb7dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_email_9,eeb7dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_10,eeb7dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,whatsapp: 971600515155,2026-06-24T09:31:12.532Z
audit_eeb7dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_11,eeb7dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728454108/Aqaar/Main%20Portal/community/images/AL_Khour_Towers/AL-Khour%20Towers-1728454108.png,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728454108/Aqaar/Main%20Portal/community/images/AL_Khour_Towers/AL-Khour%20Towers-1728454108.png,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,88b8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Amina Hospital,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,project_name: Amina Hospital,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,88b8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,88b8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-83,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,project_code: PRJ-83,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,88b8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_latitude_5,88b8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.4031616,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,latitude: 25.4031616,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_longitude_6,88b8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.4408281,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,longitude: 55.4408281,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_telephone_7,88b8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_88b8dd4b_0ad1_e811_a2b8_00155d119707_email_8,88b8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_project_name_1,98de02ed_2222_e911_a2b8_00155d119707,project_name,Aqaar Offices,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,project_name: Aqaar Offices,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_developer_2,98de02ed_2222_e911_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_project_code_3,98de02ed_2222_e911_a2b8_00155d119707,project_code,PRJ-AO,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,project_code: PRJ-AO,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_project_for_4,98de02ed_2222_e911_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_latitude_5,98de02ed_2222_e911_a2b8_00155d119707,latitude,25.3924655,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,latitude: 25.3924655,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_longitude_6,98de02ed_2222_e911_a2b8_00155d119707,longitude,55.3627318,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,longitude: 55.3627318,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_telephone_7,98de02ed_2222_e911_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_email_8,98de02ed_2222_e911_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_98de02ed_2222_e911_a2b8_00155d119707_whatsapp_9,98de02ed_2222_e911_a2b8_00155d119707,whatsapp,971509622926,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100,whatsapp: 971509622926,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,1ab8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Asayel 1,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,project_name: Asayel 1,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,1ab8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,1ab8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-28,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,project_code: PRJ-28,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,1ab8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,1ab8dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,"sales_status_text: 1,2,3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,1ab8dd4b_0ad1_e811_a2b8_00155d119707,start_price,21600,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,start_price: 21600,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,1ab8dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Asayel 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,"project_description: Asayel 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The desig",2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_latitude_8,1ab8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.391301,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,latitude: 25.391301,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_longitude_9,1ab8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.440565,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,longitude: 55.440565,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_telephone_10,1ab8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_email_11,1ab8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_12,1ab8dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971543087745,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,whatsapp: 971543087745,2026-06-24T09:31:12.532Z
audit_1ab8dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_13,1ab8dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728474250/Aqaar/Main%20Portal/community/images/Asayel_1/_DSC1474-1728474249.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728474250/Aqaar/Main%20Portal/community/images/Asayel_1/_DSC1474-1728474249.jpg,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,a0b8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Asayel 2,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,project_name: Asayel 2,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,a0b8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,a0b8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-95,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,project_code: PRJ-95,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,a0b8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,a0b8dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,"sales_status_text: 1,2,3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,a0b8dd4b_0ad1_e811_a2b8_00155d119707,start_price,22800,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,start_price: 22800,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,a0b8dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Asayel 2 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,"project_description: Asayel 2 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The desig",2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_latitude_8,a0b8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.391202,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,latitude: 25.391202,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_longitude_9,a0b8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.44019,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,longitude: 55.44019,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_telephone_10,a0b8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_email_11,a0b8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_12,a0b8dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971543087745,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,whatsapp: 971543087745,2026-06-24T09:31:12.532Z
audit_a0b8dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_13,a0b8dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629388/Aqaar/Main%20Portal/community/images/Asayel_2/_DSC2015-1728629388.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629388/Aqaar/Main%20Portal/community/images/Asayel_2/_DSC2015-1728629388.jpg,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_project_name_1,c05d8b0f_bab9_e911_a2bb_00155d119619,project_name,Beach Residence,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,project_name: Beach Residence,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_developer_2,c05d8b0f_bab9_e911_a2bb_00155d119619,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_project_code_3,c05d8b0f_bab9_e911_a2bb_00155d119619,project_code,PRJ-126,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,project_code: PRJ-126,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_project_for_4,c05d8b0f_bab9_e911_a2bb_00155d119619,project_for,Sales,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,project_for: Sales,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_sales_status_text_5,c05d8b0f_bab9_e911_a2bb_00155d119619,sales_status_text,100% Sold out,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,sales_status_text: 100% Sold out,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_telephone_6,c05d8b0f_bab9_e911_a2bb_00155d119619,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_email_7,c05d8b0f_bab9_e911_a2bb_00155d119619,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_c05d8b0f_bab9_e911_a2bb_00155d119619_whatsapp_8,c05d8b0f_bab9_e911_a2bb_00155d119619,whatsapp,971600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100,whatsapp: 971600515155,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,5cb8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Bloomington School,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,project_name: Bloomington School,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,5cb8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,5cb8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-61,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,project_code: PRJ-61,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,5cb8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_latitude_5,5cb8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.4063808,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,latitude: 25.4063808,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_longitude_6,5cb8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.4460024,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,longitude: 55.4460024,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_telephone_7,5cb8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_5cb8dd4b_0ad1_e811_a2b8_00155d119707_email_8,5cb8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_64b8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,64b8dd4b_0ad1_e811_a2b8_00155d119707,project_name,British International School,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=British%20International%20School&pageNumber=1&pageSize=100,project_name: British International School,2026-06-24T09:31:12.532Z
audit_64b8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,64b8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=British%20International%20School&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_64b8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,64b8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-65,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=British%20International%20School&pageNumber=1&pageSize=100,project_code: PRJ-65,2026-06-24T09:31:12.532Z
audit_64b8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,64b8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=British%20International%20School&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_64b8dd4b_0ad1_e811_a2b8_00155d119707_latitude_5,64b8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.3555014,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=British%20International%20School&pageNumber=1&pageSize=100,latitude: 25.3555014,2026-06-24T09:31:12.532Z
