project_id,project_name,developer,developer_id,country,city,district,community,subcommunity,latitude,longitude,property_type,sub_type,ownership_type,status,completion_status,launch_year,handover_year,project_description,official_project_url,project_code,project_for,sales_status_text,start_price,currency,price_status,telephone,email,whatsapp,primary_image_url,source_links_json,last_verified,confidence_score
b2b8dd4b_0ad1_e811_a2b8_00155d119707,Al Musalla Building (Kempinski),Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.40963,55.445307,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Musalla Building (Kempinski) is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/b2b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-104,Leasing,"1,2,3 Bedrooms for rent",26400,AED,official,600515155,info@aqaar.com,971543087732,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728881044/Aqaar/Main%20Portal/community/images/Al_Musalla_Building_%28Kempinski%29/876-1728881044.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Musalla%20%20Building%20(Kempinski)&pageNumber=1&pageSize=100""]",2026-06-24,0.86
00b8dd4b_0ad1_e811_a2b8_00155d119707,Al Muthaf,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.414269,55.444668,residential,residential,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Al Muthaf is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/00b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-15,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",18000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1737008445/Aqaar/Main%20Portal/community/images/Al_Muthaf/lkkmdslg%2CZXDF-1737008445.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Muthaf&pageNumber=1&pageSize=100""]",2026-06-24,0.86
fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.413572,55.441983,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Nakheel 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/fcb7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-13,Leasing,"1,2,3 Bedrooms for rent",20400,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554227/Aqaar/Main%20Portal/community/images/Al_Nakheel_1/_DSC1863-1728554227.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Nakheel%201&pageNumber=1&pageSize=100""]",2026-06-24,0.86
29eb4220_c77d_ec11_a2ca_00155d119619,Al Nakheel 2,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.404108,55.439417,residential,residential,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Al Nakheel 2 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/29eb4220-c77d-ec11-a2ca-00155d119619,PRJ-141,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",13431.48,AED,official,600515155,info@aqaar.com,971543087732,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728474654/Aqaar/Main%20Portal/community/images/Al_Nakheel_2/_DSC1634-1728474654.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Nakheel%202&pageNumber=1&pageSize=100""]",2026-06-24,0.86
06b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nasr,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.412308,55.443788,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Nasr is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/06b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-18,Leasing,"1,2,3 Bedrooms for rent",19200,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554039/Aqaar/Main%20Portal/community/images/Al_Nasr/_DSC1856-1728554038.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Nasr&pageNumber=1&pageSize=100""]",2026-06-24,0.86
28b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nuaimia Complex,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.390234,55.439845,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Nuaimia Complex is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/28b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-35,Leasing,"1,2,3 Bedrooms for rent",15000,AED,official,600515155,info@aqaar.com,971543087745,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728300124/Aqaar/Main%20Portal/community/images/Al_Nuaimia_Complex/_DSC1482-1728300124.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Nuaimia%20Complex&pageNumber=1&pageSize=100""]",2026-06-24,0.86
9eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Ofoq Tower,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.390018,55.448092,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Ofoq Tower is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/9eb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-94,Leasing,"1,2,3 Bedrooms for rent",32400,AED,official,600515155,info@aqaar.com,971543087745,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728475099/Aqaar/Main%20Portal/community/images/Al_Ofoq_Tower/_DSC1459-1728475099.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Ofoq%20Tower&pageNumber=1&pageSize=100""]",2026-06-24,0.86
98b8dd4b_0ad1_e811_a2b8_00155d119707,Al Quds Villa,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,villa,villa,unknown,active,unknown,unknown,unknown,"Al Quds Villa is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/98b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-91,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Quds%20Villa&pageNumber=1&pageSize=100""]",2026-06-24,0.86
cc16b230_d81e_ee11_a2be_00155d119f33,Al Ras,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,residential,residential,unknown,active,unknown,unknown,unknown,"Al Ras is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/cc16b230-d81e-ee11-a2be-00155d119f33,PRJ-158,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Ras&pageNumber=1&pageSize=100""]",2026-06-24,0.86
88c9f0b0_29ea_f011_8406_70a8a5211049,Al Refaa,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/88c9f0b0-29ea-f011-8406-70a8a5211049,PRJ-181,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Refaa&pageNumber=1&pageSize=100""]",2026-06-24,0.62
f0d34484_309f_ee11_a2bf_00155d119841,Al Rumaila 1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.401353949170037,55.43388024553958,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Rumaila 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/f0d34484-309f-ee11-a2bf-00155d119841,PRJ-160,Leasing,"1,2,3 Bedrooms for rent",15600,AED,official,600515155,info@aqaar.com,971543087732,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1737005431/Aqaar/Main%20Portal/community/images/Al_Rumaila_1/%D9%84%D9%82%D8%B7%D8%A9%20%D8%B4%D8%A7%D8%B4%D8%A9%202025-01-16%20090942-1737005430.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Rumaila%201&pageNumber=1&pageSize=100""]",2026-06-24,0.86
18b8dd4b_0ad1_e811_a2b8_00155d119707,Al Rumailah,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4042778,55.43552,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Rumailah is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/18b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-27,Leasing,"1,2,3 Bedrooms for rent",21600,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1737008332/Aqaar/Main%20Portal/community/images/Al_Rumailah/159440b8-e8d8-4294-8ebb-2798bed8271e-1737008331.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Rumailah&pageNumber=1&pageSize=100""]",2026-06-24,0.86
86b8dd4b_0ad1_e811_a2b8_00155d119707,Al Rumailah New Villas,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4019146,55.4332886,villa,villa,unknown,active,Villa for rent,unknown,unknown,"Al Rumailah New Villas is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/86b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-82,Leasing,Villa for rent,102000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629932/Aqaar/Main%20Portal/community/images/Al_Rumailah_New_Villas/WhatsApp%20Image%202024-10-11%20at%209.44.10%20AM-1728629932.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Rumailah%20New%20Villas&pageNumber=1&pageSize=100""]",2026-06-24,0.86
11f6f9c7_d27d_ec11_a2ca_00155d119619,Al Sediq,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Sediq is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/11f6f9c7-d27d-ec11-a2ca-00155d119619,PRJ-144,Leasing,"1,2,3 Bedrooms for rent",19200,AED,official,600515155,info@aqaar.com,971543087732,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728473513/Aqaar/Main%20Portal/community/images/Al_Sediq/_DSC1645-1728473512.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sediq&pageNumber=1&pageSize=100""]",2026-06-24,0.86
32b8dd4b_0ad1_e811_a2b8_00155d119707,Al Shahba,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.398945,55.482374,residential,Leasing,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Shahba is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/32b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-40,Leasing,"1,2,3 Bedrooms for rent",27000,AED,official,600515155,info@aqaar.com,971543087740,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728630715/Aqaar/Main%20Portal/community/images/Al_Shahba/Alshahba%20%281%29-1728630714.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Shahba&pageNumber=1&pageSize=100""]",2026-06-24,0.86
90b8dd4b_0ad1_e811_a2b8_00155d119707,Al Sheikh Humaid Building (Abu-Dhabi),Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,24.4746348,54.342818,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Sheikh Humaid Building (Abu-Dhabi) is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/90b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-87,Leasing,"1,2,3 Bedrooms for rent",37800,AED,official,600515155,info@aqaar.com,971588786840,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728625514/Aqaar/Main%20Portal/community/images/Al_Sheikh_Humaid_Building_%28Abu_Dhabi%29/auxaux-1728625514.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sheikh%20Humaid%20Building%20(Abu-Dhabi)&pageNumber=1&pageSize=100""]",2026-06-24,0.86
b4b8dd4b_0ad1_e811_a2b8_00155d119707,Al Sheikha Fatima Building (Abu-Dhabi),Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,24.477298,54.366572,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Sheikha Fatima Building (Abu-Dhabi) is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/b4b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-105,Leasing,"1,2,3 Bedrooms for rent",36750,AED,official,600515155,info@aqaar.com,971588786840,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728625624/Aqaar/Main%20Portal/community/images/Al_Sheikha_Fatima_Building_%28Abu_Dhabi%29/aux%202-1728625623.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sheikha%20Fatima%20Building%20(Abu-Dhabi)&pageNumber=1&pageSize=100""]",2026-06-24,0.86
44f00817_9e49_eb11_a2c6_00155d119619,Al Shorouq,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.389509,55.468506,residential,residential,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Al Shorouq is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/44f00817-9e49-eb11-a2c6-00155d119619,PRJ-138,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",14400,AED,official,600515155,info@aqaar.com,971543087467,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554526/Aqaar/Main%20Portal/community/images/Al_Shorouq/_DSC1965-1728554526.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Shorouq&pageNumber=1&pageSize=100""]",2026-06-24,0.86
0eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Suwan,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.404027,55.440389,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Suwan is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/0eb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-22,Leasing,"1,2,3 Bedrooms for rent",28800,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728555726/Aqaar/Main%20Portal/community/images/Al_Suwan/_DSC1825-1728555726.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Suwan&pageNumber=1&pageSize=100""]",2026-06-24,0.86
10b8dd4b_0ad1_e811_a2b8_00155d119707,Al Tameer,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.406293,55.440699,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Tameer is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/10b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-23,Leasing,"1,2,3 Bedrooms for rent",40800,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554331/Aqaar/Main%20Portal/community/images/Al_Tameer/_DSC1785-1728554331.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Tameer&pageNumber=1&pageSize=100""]",2026-06-24,0.86
a8b8dd4b_0ad1_e811_a2b8_00155d119707,Al Thuraya 1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.393043,55.433179,residential,residential,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Al Thuraya 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.",https://www.aqaar.com/projects/a8b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-99,Leasing,"1,2,3 Bedrooms for rent",20000,AED,official,600515155,info@aqaar.com,971543087467,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728880030/Aqaar/Main%20Portal/community/images/Al_Thuraya_1/43-1728880030.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Thuraya%201&pageNumber=1&pageSize=100""]",2026-06-24,0.86
